user_id,date,loan_amount,loan_term,interest_rate,income,credit_score,account_balance,business_revenue,num_employees,collateral_value,debt_to_income,region,is_commercial,default,model_decision,final_decision,officer_id,override_flag
U057,2015-03-01,143724,60,10.94,0,543,0,1546400,490,360263,0.77,South,1,1,decline,approve,O001,1
U057,2015-04-01,176399,12,3.43,0,711,0,2219743,92,246843,0.36,East,1,0,approve,approve,O003,0
U057,2015-05-01,21711,36,10.73,0,488,0,2209430,313,314197,0.24,West,1,0,decline,decline,O002,0
U057,2015-06-01,52836,36,9.39,0,309,0,2050708,85,373292,0.57,North,1,0,decline,approve,O005,1
U057,2015-07-01,118172,12,3.99,0,464,0,2640890,410,103286,0.33,South,1,0,decline,decline,O010,0
U057,2015-08-01,137698,24,4.49,0,826,0,1374262,298,292737,0.62,East,1,0,approve,decline,O008,1
U057,2015-09-01,140540,12,8.29,0,661,0,1799203,252,318646,0.21,North,1,0,approve,approve,O005,0
U057,2015-10-01,173755,60,7.16,0,492,0,674180,285,310443,0.22,North,1,0,decline,decline,O008,0
U057,2015-11-01,136429,24,8.25,0,696,0,1755066,439,97735,0.64,East,1,0,approve,decline,O003,1
U057,2015-12-01,94006,24,10.63,0,355,0,1361851,296,244221,0.88,South,1,0,decline,approve,O010,1
U057,2016-01-01,153099,36,4.85,0,787,0,3055359,111,322528,0.3,South,1,0,approve,approve,O001,0
U057,2016-02-01,103490,12,10.95,0,585,0,537543,444,312856,0.67,South,1,0,decline,decline,O004,0
U057,2016-03-01,113735,24,12.82,0,543,0,1524773,129,427178,0.53,West,1,0,decline,approve,O003,1
U057,2016-04-01,75288,12,3.04,0,363,0,1475827,257,310320,0.78,South,1,0,decline,approve,O008,1
U057,2016-05-01,107837,24,7.42,0,575,0,2670806,348,175897,0.41,East,1,0,decline,decline,O008,0
U057,2016-06-01,18518,60,6.3,0,545,0,723622,284,347301,0.88,North,1,0,decline,decline,O008,0
U057,2016-07-01,151736,12,8.18,0,398,0,2003720,327,348593,0.17,South,1,0,decline,approve,O003,1
U057,2016-08-01,49543,60,10.38,0,809,0,2078653,437,147003,0.89,West,1,0,approve,approve,O008,0
U057,2016-09-01,55596,12,5.25,0,582,0,2923678,214,508040,0.78,East,1,0,decline,decline,O006,0
U057,2016-10-01,10000,24,4.61,0,439,0,1145105,175,509896,0.79,East,1,0,decline,decline,O008,0
U057,2016-11-01,58874,12,11.75,0,408,0,692598,314,192278,0.77,West,1,0,decline,decline,O009,0
U057,2016-12-01,52079,24,11.23,0,542,0,2475048,330,99588,0.79,South,1,0,decline,approve,O001,1
U057,2017-01-01,110864,24,8.53,0,340,0,605185,276,135760,0.75,South,1,0,decline,decline,O001,0
U057,2017-02-01,35273,12,9.02,0,523,0,1477260,292,122456,0.82,North,1,0,decline,decline,O004,0
U057,2017-03-01,77797,36,6.24,0,350,0,1761380,494,104852,0.47,East,1,0,decline,decline,O001,0
U057,2017-04-01,65995,60,6.95,0,652,0,2615744,67,183861,0.85,East,1,0,approve,decline,O009,1
U057,2017-05-01,11993,12,6.84,0,379,0,458243,240,128641,0.41,North,1,0,decline,decline,O009,0
U057,2017-06-01,111905,24,11.72,0,840,0,1703887,457,414090,0.68,South,1,0,approve,approve,O007,0
U057,2017-07-01,89038,24,9.67,0,646,0,2026042,202,77353,0.67,South,1,0,approve,decline,O002,1
U057,2017-08-01,101996,60,11.75,0,350,0,1138968,24,282079,0.76,South,1,1,decline,approve,O004,1
U057,2017-09-01,141509,24,10.09,0,614,0,1642381,347,216464,0.69,South,1,0,approve,approve,O004,0
U057,2017-10-01,100376,12,9.55,0,458,0,2889049,354,291181,0.13,North,1,0,decline,decline,O010,0
U057,2017-11-01,83351,36,6.85,0,408,0,1492924,266,237446,0.69,West,1,0,decline,decline,O005,0
U057,2017-12-01,146130,36,7.75,0,753,0,1636050,28,264760,0.12,West,1,0,approve,approve,O005,0
U057,2018-01-01,83715,60,13.65,0,585,0,2885609,193,376268,0.53,East,1,1,decline,decline,O008,0
U057,2018-02-01,74770,24,9.91,0,389,0,1781889,201,191258,0.77,South,1,0,decline,decline,O003,0
U057,2018-03-01,133478,60,9.29,0,595,0,3338340,299,89711,0.76,North,1,0,decline,decline,O007,0
U057,2018-04-01,60998,60,3.64,0,818,0,361612,73,245520,0.77,West,1,0,approve,decline,O001,1
U057,2018-05-01,158361,24,11.05,0,755,0,1726614,275,166730,0.58,West,1,0,approve,decline,O001,1
U057,2018-06-01,108019,36,11.23,0,438,0,2776290,341,286549,0.25,North,1,0,decline,decline,O003,0
U057,2018-07-01,178449,24,11.29,0,814,0,1280658,197,180145,0.51,East,1,0,approve,approve,O001,0
U057,2018-08-01,97004,60,4.09,0,524,0,1765622,176,168247,0.51,North,1,1,decline,decline,O001,0
U057,2018-09-01,147413,24,6.61,0,319,0,3263308,246,383761,0.36,East,1,0,decline,decline,O003,0
U057,2018-10-01,18042,60,7.45,0,696,0,1225313,75,466251,0.44,South,1,1,approve,decline,O009,1
U057,2018-11-01,164104,24,12.92,0,744,0,2482597,297,157263,0.8,East,1,0,approve,approve,O005,0
U057,2018-12-01,134464,24,14.77,0,732,0,2746652,60,254501,0.51,South,1,0,approve,approve,O004,0
U057,2019-01-01,67726,60,7.98,0,344,0,2076635,291,205647,0.66,South,1,0,decline,decline,O007,0
U057,2019-02-01,143246,36,9.65,0,579,0,2040012,66,283740,0.5,South,1,0,decline,approve,O002,1
U057,2019-03-01,36641,36,3.09,0,521,0,975084,93,213627,0.59,North,1,0,decline,decline,O006,0
U057,2019-04-01,75133,36,3.11,0,490,0,2731037,197,318340,0.17,West,1,0,decline,approve,O010,1
U057,2019-05-01,57445,60,3.89,0,820,0,745665,192,146454,0.85,North,1,0,approve,approve,O001,0
U057,2019-06-01,145999,60,11.63,0,611,0,2391238,271,374062,0.45,North,1,0,approve,approve,O004,0
U057,2019-07-01,162416,12,5.14,0,632,0,1481598,16,234564,0.7,West,1,0,approve,approve,O006,0
U057,2019-08-01,77552,36,12.09,0,632,0,1605256,459,430144,0.63,West,1,0,approve,approve,O010,0
U057,2019-09-01,36429,24,8.18,0,498,0,1798730,346,430800,0.74,West,1,0,decline,decline,O004,0
U057,2019-10-01,51156,12,13.2,0,683,0,2499497,163,272366,0.13,West,1,0,approve,decline,O007,1
U057,2019-11-01,104603,60,13.44,0,810,0,3561942,127,209735,0.85,South,1,0,approve,approve,O003,0
U057,2019-12-01,101464,24,13.56,0,427,0,2111334,360,186855,0.76,West,1,0,decline,decline,O003,0
U058,2011-01-01,138089,24,13.83,0,633,0,2552151,448,222463,0.87,West,1,0,approve,approve,O003,0
U058,2011-02-01,54727,24,13.67,0,624,0,1012889,241,320718,0.29,South,1,0,approve,approve,O004,0
U058,2011-03-01,132560,12,14.24,0,562,0,571177,82,253420,0.82,East,1,0,decline,decline,O008,0
U058,2011-04-01,36684,60,13.09,0,753,0,2936692,206,240125,0.82,North,1,0,approve,approve,O005,0
U058,2011-05-01,169078,12,9.49,0,849,0,1838605,11,141294,0.6,North,1,0,approve,decline,O007,1
U058,2011-06-01,86324,60,13.19,0,725,0,2621411,115,195255,0.51,South,1,0,approve,approve,O006,0
U058,2011-07-01,110781,36,11.67,0,686,0,2966803,37,238470,0.72,East,1,0,approve,decline,O001,1
U058,2011-08-01,105700,60,11.86,0,464,0,1550565,342,235153,0.51,West,1,0,decline,decline,O002,0
U058,2011-09-01,167945,24,4.85,0,828,0,174390,472,322423,0.7,East,1,0,approve,approve,O010,0
U058,2011-10-01,67039,12,5.16,0,821,0,3942318,190,185726,0.17,North,1,1,approve,approve,O005,0
U058,2011-11-01,97276,60,5.16,0,848,0,3767442,151,247039,0.33,South,1,0,approve,approve,O010,0
U058,2011-12-01,107801,24,5.51,0,426,0,2364606,116,400446,0.42,West,1,0,decline,decline,O003,0
U058,2012-01-01,148712,24,8.02,0,716,0,1755701,183,332155,0.26,South,1,1,approve,approve,O008,0
U058,2012-02-01,61979,12,6.78,0,583,0,1388170,240,260485,0.28,West,1,1,decline,approve,O008,1
U058,2012-03-01,10000,24,3.59,0,469,0,2424247,390,104194,0.71,West,1,0,decline,decline,O002,0
U058,2012-04-01,42611,12,11.69,0,665,0,2657795,343,112630,0.24,North,1,1,approve,approve,O006,0
U058,2012-05-01,136214,12,7.84,0,357,0,1926888,332,313738,0.19,North,1,1,decline,decline,O007,0
U058,2012-06-01,103792,60,3.94,0,797,0,1215463,467,323980,0.32,West,1,0,approve,approve,O007,0
U058,2012-07-01,96511,36,12.47,0,734,0,2997859,495,55496,0.23,East,1,0,approve,approve,O003,0
U058,2012-08-01,57696,60,3.23,0,665,0,1345781,207,319978,0.26,West,1,0,approve,decline,O009,1
U058,2012-09-01,103476,24,9.72,0,827,0,3003907,413,193788,0.73,West,1,0,approve,decline,O007,1
U058,2012-10-01,125456,36,12.09,0,523,0,1696216,44,209463,0.45,West,1,0,decline,decline,O001,0
U058,2012-11-01,94082,24,7.47,0,361,0,3663122,441,338890,0.45,South,1,0,decline,decline,O009,0
U058,2012-12-01,164837,36,9.89,0,732,0,919067,436,323236,0.52,North,1,1,approve,approve,O006,0
U058,2013-01-01,142202,12,3.61,0,827,0,3693442,285,240128,0.17,West,1,1,approve,approve,O006,0
U058,2013-02-01,93401,24,5.84,0,508,0,1907582,122,318821,0.89,South,1,1,decline,decline,O007,0
U058,2013-03-01,134523,36,10.96,0,326,0,2075455,65,213648,0.78,South,1,0,decline,decline,O002,0
U058,2013-04-01,103444,60,12.48,0,453,0,1325096,117,171018,0.33,East,1,0,decline,approve,O002,1
U058,2013-05-01,115360,12,4.37,0,755,0,1253279,12,375994,0.15,North,1,0,approve,approve,O004,0
U058,2013-06-01,88427,12,14.59,0,724,0,963306,333,382576,0.59,East,1,0,approve,approve,O002,0
U058,2013-07-01,108951,24,7.73,0,660,0,1162771,404,185644,0.57,West,1,0,approve,approve,O007,0
U058,2013-08-01,25623,24,14.1,0,390,0,2451109,71,196623,0.35,West,1,0,decline,decline,O010,0
U058,2013-09-01,60116,36,9.48,0,820,0,3661770,370,339132,0.37,North,1,0,approve,decline,O009,1
U058,2013-10-01,159063,12,10.73,0,481,0,2956143,70,180652,0.52,West,1,1,decline,decline,O002,0
U058,2013-11-01,83922,12,5.11,0,822,0,1941871,488,330081,0.8,North,1,0,approve,approve,O001,0
U058,2013-12-01,47318,24,13.62,0,818,0,1771064,195,147555,0.19,South,1,0,approve,approve,O001,0
U058,2014-01-01,182876,12,4.05,0,839,0,3888385,386,221335,0.51,North,1,0,approve,approve,O002,0
U058,2014-02-01,85140,60,14.85,0,361,0,2303153,38,347858,0.45,South,1,0,decline,decline,O003,0
U058,2014-03-01,126750,36,7.7,0,372,0,1517476,431,153093,0.47,North,1,1,decline,decline,O001,0
U058,2014-04-01,74420,12,4.97,0,398,0,2778923,349,191207,0.83,North,1,0,decline,decline,O008,0
U058,2014-05-01,146199,12,10.27,0,606,0,2273862,260,287625,0.54,South,1,0,approve,approve,O006,0
U058,2014-06-01,100249,12,13.39,0,504,0,2647463,353,70181,0.66,East,1,0,decline,decline,O003,0
U058,2014-07-01,16229,36,7.77,0,565,0,3662173,96,257285,0.83,South,1,0,decline,approve,O009,1
U058,2014-08-01,203695,24,3.1,0,677,0,957935,287,366123,0.34,North,1,0,approve,approve,O004,0
U058,2014-09-01,70792,60,13.47,0,837,0,870576,479,336479,0.39,West,1,1,approve,approve,O009,0
U058,2014-10-01,84185,24,9.98,0,750,0,2635342,306,245037,0.28,East,1,0,approve,approve,O005,0
U058,2014-11-01,39504,12,4.11,0,577,0,2492423,221,252062,0.62,West,1,0,decline,decline,O009,0
U058,2014-12-01,10145,60,13.87,0,847,0,988473,119,399181,0.3,North,1,0,approve,approve,O008,0
U058,2015-01-01,154809,12,12.28,0,755,0,3681187,328,387058,0.29,East,1,0,approve,approve,O002,0
U058,2015-02-01,110400,36,9.39,0,773,0,2484564,134,240540,0.89,East,1,1,approve,approve,O005,0
U058,2015-03-01,10000,36,8.36,0,480,0,1310790,431,187036,0.66,North,1,0,decline,approve,O001,1
U058,2015-04-01,81147,36,11.47,0,554,0,1829360,377,335729,0.75,West,1,0,decline,decline,O001,0
U058,2015-05-01,118901,12,7.35,0,648,0,25400,187,363056,0.88,West,1,0,approve,decline,O003,1
U058,2015-06-01,130161,24,10.86,0,656,0,2312236,370,387873,0.88,North,1,0,approve,approve,O001,0
U058,2015-07-01,55746,24,4.81,0,422,0,801745,400,308360,0.37,East,1,0,decline,decline,O006,0
U058,2015-08-01,74359,12,4.71,0,613,0,1658217,417,214388,0.52,East,1,0,approve,approve,O006,0
U058,2015-09-01,66174,12,6.73,0,570,0,1926648,251,83007,0.84,North,1,0,decline,approve,O005,1
U058,2015-10-01,81218,60,13.63,0,481,0,3908397,373,443826,0.12,West,1,0,decline,decline,O009,0
U058,2015-11-01,111250,36,13.2,0,356,0,3375248,110,410283,0.83,West,1,1,decline,decline,O004,0
U058,2015-12-01,140623,24,8.91,0,378,0,-175748,439,173300,0.79,West,1,0,decline,decline,O003,0
U058,2016-01-01,111720,24,10.03,0,357,0,1138022,418,269068,0.47,North,1,0,decline,decline,O003,0
U058,2016-02-01,113298,60,10.53,0,732,0,2349354,471,227922,0.51,South,1,0,approve,approve,O001,0
U058,2016-03-01,90368,60,7.48,0,805,0,2008121,264,256622,0.14,North,1,0,approve,approve,O004,0
U058,2016-04-01,41403,12,11.42,0,716,0,3217843,294,209962,0.54,South,1,0,approve,approve,O007,0
U058,2016-05-01,92723,12,10.3,0,384,0,990913,332,319152,0.2,West,1,0,decline,decline,O008,0
U058,2016-06-01,78746,12,7.25,0,818,0,1825910,368,136593,0.31,North,1,1,approve,approve,O006,0
U058,2016-07-01,65629,36,6.41,0,791,0,1179239,230,210614,0.74,South,1,0,approve,approve,O007,0
U058,2016-08-01,100847,24,14.77,0,584,0,2168163,345,337351,0.5,West,1,0,decline,decline,O005,0
U058,2016-09-01,21863,60,6.41,0,348,0,1592187,478,52647,0.7,West,1,0,decline,decline,O008,0
U058,2016-10-01,76764,24,5.09,0,649,0,2754838,159,280853,0.85,West,1,1,approve,approve,O010,0
U058,2016-11-01,65565,12,13.02,0,734,0,1465165,350,195221,0.24,North,1,0,approve,approve,O003,0
U058,2016-12-01,58011,36,12.73,0,781,0,1296131,95,411535,0.31,West,1,0,approve,approve,O008,0
U058,2017-01-01,128974,24,5.87,0,610,0,4467399,146,282909,0.57,West,1,0,approve,approve,O010,0
U058,2017-02-01,106201,12,13.18,0,679,0,3364585,352,171296,0.86,East,1,0,approve,approve,O007,0
U058,2017-03-01,123450,60,13.94,0,781,0,3122534,442,395203,0.72,South,1,0,approve,approve,O009,0
U058,2017-04-01,121402,12,6.98,0,394,0,1371076,393,252177,0.61,West,1,1,decline,decline,O006,0
U058,2017-05-01,50695,12,6.94,0,826,0,963733,210,263125,0.64,North,1,0,approve,approve,O010,0
U058,2017-06-01,154678,24,4.57,0,333,0,-25065,379,338728,0.45,South,1,0,decline,decline,O010,0
U058,2017-07-01,76171,36,10.33,0,513,0,2297678,489,189422,0.42,West,1,0,decline,decline,O002,0
U058,2017-08-01,156466,60,11.33,0,311,0,2644103,301,394728,0.89,West,1,0,decline,decline,O005,0
U058,2017-09-01,80897,60,3.88,0,449,0,1120182,248,307706,0.79,South,1,0,decline,decline,O009,0
U058,2017-10-01,36348,60,5.51,0,539,0,2427265,493,185873,0.71,South,1,0,decline,approve,O007,1
U058,2017-11-01,47520,36,6.25,0,371,0,226376,270,206755,0.68,South,1,0,decline,approve,O003,1
U058,2017-12-01,147434,60,8.35,0,491,0,5042052,227,124361,0.55,North,1,0,decline,decline,O002,0
U058,2018-01-01,127216,12,12.88,0,528,0,994694,13,280772,0.36,South,1,1,decline,decline,O008,0
U058,2018-02-01,62659,36,5.69,0,583,0,1071253,33,232222,0.45,North,1,0,decline,decline,O008,0
U058,2018-03-01,110918,60,12.69,0,758,0,1217218,434,281270,0.15,West,1,0,approve,approve,O001,0
U058,2018-04-01,148589,36,13.68,0,630,0,3017892,372,79829,0.17,South,1,1,approve,approve,O002,0
U058,2018-05-01,181465,12,5.41,0,770,0,2761233,279,197608,0.41,East,1,0,approve,decline,O005,1
U058,2018-06-01,107624,24,14.91,0,533,0,2167856,228,151788,0.19,North,1,0,decline,decline,O005,0
U058,2018-07-01,116113,36,9.2,0,632,0,4477300,21,299298,0.42,West,1,0,approve,approve,O007,0
U058,2018-08-01,91863,24,9.62,0,342,0,2331003,91,189819,0.27,North,1,0,decline,approve,O005,1
U058,2018-09-01,100642,36,10.39,0,710,0,2377300,309,297033,0.38,North,1,0,approve,approve,O009,0
U058,2018-10-01,128749,12,12.63,0,396,0,2640554,146,196692,0.4,North,1,1,decline,decline,O001,0
U058,2018-11-01,45769,24,10.84,0,672,0,1507325,75,412609,0.74,South,1,0,approve,approve,O005,0
U058,2018-12-01,132500,60,11.82,0,534,0,365099,175,255159,0.65,East,1,0,decline,decline,O003,0
U059,2011-01-01,92883,12,10.03,71484,589,4566,0,0,0,0.39,North,0,1,decline,decline,O006,0
U059,2011-02-01,149591,60,9.25,53115,744,14428,0,0,0,0.78,South,0,1,approve,approve,O005,0
U059,2011-03-01,97014,60,10.88,6526,529,3438,0,0,0,0.34,South,0,0,decline,approve,O010,1
U059,2011-04-01,139794,60,6.51,58764,384,315,0,0,0,0.49,North,0,0,decline,decline,O003,0
U059,2011-05-01,159358,36,7.71,55924,800,10363,0,0,0,0.26,East,0,0,approve,approve,O003,0
U059,2011-06-01,30459,60,12.66,51596,540,10366,0,0,0,0.56,East,0,0,decline,decline,O008,0
U059,2011-07-01,156311,24,7.61,58590,529,13568,0,0,0,0.26,East,0,0,decline,decline,O004,0
U059,2011-08-01,90210,36,10.84,58451,545,13694,0,0,0,0.29,East,0,0,decline,decline,O001,0
U059,2011-09-01,102370,12,10.96,49452,400,17352,0,0,0,0.45,West,0,0,decline,decline,O004,0
U059,2011-10-01,107324,24,13.44,56072,344,9867,0,0,0,0.32,West,0,0,decline,decline,O006,0
U059,2011-11-01,120826,12,8.32,71325,373,9974,0,0,0,0.13,East,0,0,decline,decline,O002,0
U059,2011-12-01,26179,60,13.83,85864,556,15776,0,0,0,0.74,North,0,0,decline,decline,O007,0
U059,2012-01-01,21751,36,14.92,48591,402,4091,0,0,0,0.76,North,0,0,decline,decline,O001,0
U059,2012-02-01,74433,12,5.03,82474,391,9340,0,0,0,0.82,South,0,0,decline,decline,O010,0
U059,2012-03-01,130409,24,11.59,69038,536,6414,0,0,0,0.88,West,0,0,decline,decline,O009,0
U059,2012-04-01,164206,24,11.38,32096,383,4907,0,0,0,0.19,East,0,1,decline,decline,O002,0
U059,2012-05-01,65945,12,8.47,70243,831,12358,0,0,0,0.32,East,0,0,approve,decline,O009,1
U059,2012-06-01,142859,60,6.65,66384,322,5634,0,0,0,0.6,North,0,0,decline,approve,O001,1
U059,2012-07-01,89318,36,3.33,72211,460,7344,0,0,0,0.8,South,0,0,decline,decline,O004,0
U059,2012-08-01,116511,60,10.63,47640,307,10066,0,0,0,0.23,North,0,0,decline,decline,O005,0
U059,2012-09-01,69958,60,6.79,33827,618,11698,0,0,0,0.49,West,0,0,approve,approve,O008,0
U059,2012-10-01,106910,60,9.63,23781,431,16260,0,0,0,0.88,North,0,1,decline,decline,O005,0
U059,2012-11-01,53895,12,4.47,65595,846,14528,0,0,0,0.36,East,0,1,approve,approve,O001,0
U059,2012-12-01,104706,60,3.53,77753,392,14062,0,0,0,0.49,North,0,1,decline,decline,O001,0
U059,2013-01-01,143355,12,12.63,71336,611,5560,0,0,0,0.66,North,0,0,approve,approve,O002,0
U059,2013-02-01,79831,24,4.48,72822,593,19568,0,0,0,0.44,East,0,0,decline,decline,O009,0
U059,2013-03-01,112535,24,4.65,91110,728,8363,0,0,0,0.67,West,0,1,approve,approve,O001,0
U059,2013-04-01,118455,24,9.85,69299,741,6142,0,0,0,0.22,West,0,0,approve,approve,O003,0
U059,2013-05-01,155501,12,11.77,56479,391,6266,0,0,0,0.28,West,0,0,decline,decline,O008,0
U059,2013-06-01,10000,12,3.1,97177,674,-630,0,0,0,0.41,West,0,0,approve,approve,O001,0
U059,2013-07-01,135158,36,8.31,50647,762,12274,0,0,0,0.89,East,0,0,approve,approve,O004,0
U059,2013-08-01,45587,60,10.58,46062,618,1061,0,0,0,0.38,West,0,0,approve,approve,O008,0
U059,2013-09-01,40979,12,11.86,85129,786,2802,0,0,0,0.83,East,0,0,approve,decline,O006,1
U059,2013-10-01,67719,12,14.37,24162,527,18786,0,0,0,0.8,East,0,0,decline,decline,O006,0
U059,2013-11-01,53182,60,3.19,40886,696,17412,0,0,0,0.7,North,0,0,approve,approve,O001,0
U059,2013-12-01,110247,36,13.78,46881,301,3965,0,0,0,0.4,North,0,0,decline,decline,O007,0
U059,2014-01-01,51705,60,14.6,37448,710,4971,0,0,0,0.36,East,0,0,approve,approve,O001,0
U059,2014-02-01,128807,60,13.39,62445,404,14245,0,0,0,0.61,North,0,0,decline,decline,O003,0
U059,2014-03-01,10000,24,14.39,98897,517,1801,0,0,0,0.29,North,0,0,decline,approve,O001,1
U059,2014-04-01,153186,24,4.42,54284,574,7498,0,0,0,0.39,South,0,0,decline,approve,O008,1
U059,2014-05-01,22333,60,14.91,28706,320,8515,0,0,0,0.75,South,0,0,decline,decline,O004,0
U059,2014-06-01,120252,36,12.18,30771,613,2812,0,0,0,0.27,South,0,1,approve,approve,O005,0
U059,2014-07-01,59773,36,3.83,69546,709,4483,0,0,0,0.76,West,0,0,approve,approve,O001,0
U059,2014-08-01,78794,36,11.15,59437,757,455,0,0,0,0.54,North,0,0,approve,approve,O001,0
U059,2014-09-01,56246,12,11.44,77933,599,12155,0,0,0,0.51,West,0,1,decline,decline,O010,0
U059,2014-10-01,10000,24,10.55,66067,326,6849,0,0,0,0.59,East,0,0,decline,decline,O001,0
U059,2014-11-01,76867,36,13.5,46580,684,-638,0,0,0,0.61,West,0,0,approve,approve,O003,0
U059,2014-12-01,38785,12,11.99,39219,372,14113,0,0,0,0.55,North,0,0,decline,approve,O006,1
U059,2015-01-01,28709,60,4.94,42299,330,14005,0,0,0,0.66,South,0,1,decline,decline,O005,0
U059,2015-02-01,78817,60,6.0,61127,690,11685,0,0,0,0.39,West,0,0,approve,approve,O010,0
U059,2015-03-01,85951,60,8.56,27406,308,16876,0,0,0,0.75,North,0,0,decline,decline,O007,0
U059,2015-04-01,104169,24,7.74,31868,498,14778,0,0,0,0.28,South,0,0,decline,decline,O001,0
U059,2015-05-01,124742,12,10.96,57049,775,12290,0,0,0,0.67,East,0,0,approve,approve,O008,0
U059,2015-06-01,39688,60,4.64,51301,680,6216,0,0,0,0.41,East,0,0,approve,decline,O005,1
U059,2015-07-01,30431,36,7.25,69252,781,14776,0,0,0,0.66,East,0,0,approve,approve,O006,0
U059,2015-08-01,137795,36,5.91,55431,736,8865,0,0,0,0.13,West,0,0,approve,approve,O002,0
U059,2015-09-01,83785,36,6.52,51191,443,5214,0,0,0,0.41,East,0,1,decline,decline,O009,0
U059,2015-10-01,198240,36,11.53,67950,707,11145,0,0,0,0.87,West,0,0,approve,decline,O003,1
U059,2015-11-01,10000,60,3.97,61898,629,10303,0,0,0,0.56,West,0,0,approve,approve,O005,0
U059,2015-12-01,116705,36,13.65,63369,473,11280,0,0,0,0.5,West,0,0,decline,decline,O010,0
U059,2016-01-01,59298,36,10.69,4006,532,10848,0,0,0,0.3,West,0,0,decline,decline,O008,0
U059,2016-02-01,61131,60,7.94,52389,734,5371,0,0,0,0.49,South,0,0,approve,approve,O001,0
U059,2016-03-01,72635,12,8.83,55808,800,5317,0,0,0,0.76,South,0,0,approve,decline,O004,1
U059,2016-04-01,166993,60,11.38,69198,841,13946,0,0,0,0.37,West,0,1,approve,approve,O005,0
U059,2016-05-01,16181,24,11.77,89119,589,9731,0,0,0,0.55,South,0,0,decline,decline,O006,0
U059,2016-06-01,15442,24,12.66,40287,574,2119,0,0,0,0.64,North,0,0,decline,decline,O003,0
U059,2016-07-01,130805,60,6.16,44744,711,5285,0,0,0,0.42,South,0,0,approve,approve,O004,0
U059,2016-08-01,185222,24,13.29,82887,305,2178,0,0,0,0.33,East,0,0,decline,decline,O003,0
U059,2016-09-01,63402,12,12.97,56804,444,11802,0,0,0,0.22,West,0,1,decline,approve,O004,1
U059,2016-10-01,154243,12,13.26,65529,400,11877,0,0,0,0.18,South,0,0,decline,decline,O007,0
U059,2016-11-01,143636,36,3.97,37770,463,3357,0,0,0,0.29,South,0,0,decline,approve,O009,1
U059,2016-12-01,114057,24,4.72,48827,812,4908,0,0,0,0.12,West,0,0,approve,approve,O009,0
U059,2017-01-01,109132,12,10.5,55272,443,11394,0,0,0,0.71,West,0,0,decline,decline,O005,0
U059,2017-02-01,81130,12,14.44,95940,751,6980,0,0,0,0.19,North,0,0,approve,decline,O006,1
U059,2017-03-01,145264,24,4.32,75945,346,3567,0,0,0,0.82,North,0,0,decline,decline,O009,0
U059,2017-04-01,133233,60,11.87,49902,322,13643,0,0,0,0.51,West,0,0,decline,decline,O004,0
U059,2017-05-01,71336,12,4.63,56375,494,9018,0,0,0,0.47,West,0,0,decline,decline,O007,0
U059,2017-06-01,20700,36,14.41,60178,745,-1276,0,0,0,0.15,North,0,0,approve,decline,O003,1
U059,2017-07-01,60851,24,12.6,51978,384,8925,0,0,0,0.21,North,0,1,decline,decline,O009,0
U059,2017-08-01,46765,36,6.46,59274,643,20996,0,0,0,0.79,South,0,0,approve,approve,O009,0
U059,2017-09-01,97216,12,3.57,98215,766,11772,0,0,0,0.64,South,0,1,approve,approve,O010,0
U059,2017-10-01,123999,12,8.24,81156,598,10376,0,0,0,0.18,East,0,0,decline,approve,O005,1
U059,2017-11-01,119472,12,9.3,57280,670,11394,0,0,0,0.64,East,0,0,approve,decline,O004,1
U059,2017-12-01,123017,24,9.32,85094,471,7124,0,0,0,0.2,North,0,0,decline,decline,O010,0
U060,2011-01-01,81370,24,4.91,69952,756,7270,0,0,0,0.68,East,0,0,approve,approve,O006,0
U060,2011-02-01,97303,60,12.98,58327,509,19930,0,0,0,0.26,West,0,0,decline,decline,O001,0
U060,2011-03-01,87402,12,6.49,57877,843,5911,0,0,0,0.23,North,0,0,approve,approve,O010,0
U060,2011-04-01,168431,60,5.07,52737,386,8472,0,0,0,0.65,East,0,0,decline,approve,O004,1
U060,2011-05-01,116722,36,9.44,66226,741,12231,0,0,0,0.23,East,0,0,approve,approve,O005,0
U060,2011-06-01,103298,12,3.9,88261,631,2963,0,0,0,0.51,West,0,0,approve,approve,O001,0
U060,2011-07-01,10000,36,11.53,90027,625,6292,0,0,0,0.31,East,0,1,approve,approve,O008,0
U060,2011-08-01,117881,24,13.1,102186,496,8214,0,0,0,0.13,West,0,0,decline,decline,O007,0
U060,2011-09-01,135095,12,5.98,74199,386,11250,0,0,0,0.15,East,0,0,decline,decline,O001,0
U060,2011-10-01,145816,36,11.38,89279,477,19189,0,0,0,0.21,West,0,0,decline,decline,O005,0
U060,2011-11-01,89903,24,3.65,71741,843,10493,0,0,0,0.54,West,0,0,approve,approve,O004,0
U060,2011-12-01,132556,12,8.74,52419,485,8688,0,0,0,0.27,West,0,0,decline,decline,O001,0
U060,2012-01-01,122805,24,14.42,97108,632,11869,0,0,0,0.78,South,0,0,approve,approve,O004,0
U060,2012-02-01,10000,36,9.46,50731,532,12451,0,0,0,0.12,South,0,0,decline,decline,O004,0
U060,2012-03-01,156098,12,7.93,54065,455,8899,0,0,0,0.63,North,0,0,decline,approve,O006,1
U060,2012-04-01,91836,24,3.07,71390,670,12883,0,0,0,0.17,North,0,0,approve,approve,O004,0
U060,2012-05-01,111827,24,6.07,62461,507,11256,0,0,0,0.81,East,0,0,decline,decline,O005,0
